ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
11983,"Lawrence Jeffery ""Larry"" Black",M,21,186,80,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,Silver
11983,"Lawrence Jeffery ""Larry"" Black",M,21,186,80,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
126777,Lasse Artturi Virn,M,23,180,60,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,10000M Men,Gold
12583,Inge Bdding (Eckhoff-),F,25,154,48,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
132960,Miruts Yifter,M,28,162,53,Ethiopia,ETH,1972 Summer,1972,Summer,Munich,Athletics,10000M Men,Bronze
13127,Anatoliy Pavlovych Bondarchuk,M,32,183,113,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,Gold
13691,Valeriy Pylypovych Borzov,M,22,183,80,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,100M Men,Gold
13691,Valeriy Pylypovych Borzov,M,22,183,80,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,Gold
13691,Valeriy Pylypovych Borzov,M,22,183,80,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
79915,Lennox Valencia Miller,M,25,183,79,Jamaica,JAM,1972 Summer,1972,Summer,Munich,Athletics,100M Men,Bronze
14374,Raelene Ann Boyle,F,21,168,57,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,Silver
14548,Lyudmila Ivanovna Bragina,F,29,165,57,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",Gold
15075,Hartmut Briesenick,M,23,191,116,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,Bronze
118937,Robert James Taylor,M,23,183,80,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,100M Men,Silver
16188,Valeria Bufanu-tefnescu,F,25,170,60,Romania,ROU,1972 Summer,1972,Summer,Munich,Athletics,100M Women Hurdles,Silver
18216,Jacques Carette,M,25,176,63,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
14374,Raelene Ann Boyle,F,21,168,57,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,100M Women,Silver
20880,Silvia Chivs Bar,F,17,157,58,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
20892,Nadezhda Vladimirovna Chizhova,F,26,174,90,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Shot Put,Gold
22418,Wayne Curtis Collett,M,22,188,84,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,Silver
20880,Silvia Chivs Bar,F,17,157,58,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,100M Women,Bronze
28834,"Rodney Phillip ""Rod"" Dixon",M,22,186,70,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",Bronze
29966,Jrg Drehmel,M,27,187,83,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,Silver
30135,Guy Drut,M,21,188,74,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,Silver
31636,Klaus Johannes Ehl,M,23,188,77,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
31652,Anneliese Ehrhardt (Jahns-),F,22,166,58,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,100M Women Hurdles,Gold
32232,Marlene Elejarde Daz,F,21,172,65,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
114573,Renate Stecher (Meiner-),F,22,170,71,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,100M Women,Gold
33858,"Hildegard Falck (Janze-, -Kimmich)",F,23,173,58,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
34683,Mable Fergerson (-Winn),F,17,170,60,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
37083,Peter Frenkel,M,33,182,75,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 20 kilometres Walk,Gold
37423,"Ruth Fuchs (Gamm-, -Hellmann)",F,25,169,71,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Javelin Throw,Gold
38252,Mohamad Tlili ben Abdallah Gammoudi,M,34,172,60,Tunisia,TUN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",Silver
5446,Yevhen Oleksandrovych Arzhanov,M,24,179,68,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,800M Men,Silver
45359,"Kathleen ""Kathy"" Hammond (-Tyson)",F,20,170,55,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,Bronze
45359,"Kathleen ""Kathy"" Hammond (-Tyson)",F,20,170,55,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
46251,"Edward James ""Eddie"" Hart",M,23,178,69,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
47276,Christina Heinich (-Schiffner),F,23,176,66,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
47480,Margitta Helmbold-Gummel,F,31,177,90,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Shot Put,Silver
47515,"David Peter ""Dave"" Hemery",M,28,187,72,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Bronze
47515,"David Peter ""Dave"" Hemery",M,28,187,72,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
48599,"Thomas Lionel ""Tom"" Hill",M,22,186,75,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,Bronze
48823,Jobst Hirscht,M,24,174,65,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
12882,"Michael Kipsubut ""Mike"" Boit",M,23,180,68,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,800M Men,Bronze
49169,Gunhild Hoffmeister,F,28,172,56,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",Silver
49611,Volodymyr Stepanovych Holubnychiy,M,36,178,77,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 20 kilometres Walk,Silver
53338,Rita Jahn-Wilden,F,24,170,57,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,Silver
53338,Rita Jahn-Wilden,F,24,170,57,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
54273,David Andrew Jenkins,M,20,190,82,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
54919,"Benjamin Wabura ""Ben"" Jipcho",M,29,170,71,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
55396,Jan Eric Johnson,M,21,180,70,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Bronze
131638,"David James ""Dave"" Wottle",M,22,183,66,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,800M Men,Gold
57263,Bernd Gerhard Kannenberg,M,30,176,75,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Gold
57275,Paavo Tapio Kantanen,M,23,184,73,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
57874,Dagmar Ksling (-Lhnenschlo),F,25,170,59,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
58042,Ryszard Katus,M,25,184,81,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,Bronze
58057,Evelin Kaufer (-Schmuck),F,19,160,53,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
58429,"Kipchoge Hezekieh ""Kip"" Keino",M,32,173,66,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",Silver
58429,"Kipchoge Hezekieh ""Kip"" Keino",M,32,173,66,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
58788,Francis Kerbiriou,M,21,178,66,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
59323,Vasily Vladimirovich Khmelevsky,M,24,196,124,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,Bronze
59459,Ivanka Marinova Khristova (Todorova-),F,30,172,83,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Shot Put,Bronze
61363,Karlheinz Klotz,M,22,187,75,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
62308,Wadysaw Komar,M,32,196,125,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,Gold
62815,Aleksandr Olegovich Kornelyuk,M,22,165,64,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
63843,"Christiane Krause (-Stallasch, -Todd)",F,21,164,54,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
64722,"Rita Khne (-Andrich, -Schiemann)",F,25,176,65,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
70477,Karel Lismont,M,23,168,62,Belgium,BEL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Silver
71757,Vladimir Nikolayevich Lovetsky,M,20,186,83,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
72466,Jnis Lsis,M,33,180,90,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Silver
72693,Leonid Dmytrovych Lytvynenko,M,23,185,87,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,Silver
74489,Ralph Vernon Mann,M,23,193,86,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Silver
74525,Madeline Manning-Jackson (-Mims),F,24,175,75,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
76686,"Vincent Edward ""Vince"" Matthews",M,24,187,81,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,Gold
33858,"Hildegard Falck (Janze-, -Kimmich)",F,23,173,58,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,800M Women,Gold
49169,Gunhild Hoffmeister,F,28,172,56,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,800M Women,Bronze
78746,Pietro Paolo Mennea,M,20,180,73,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,Bronze
104005,Nijol Sabait (-Razien),F,22,168,56,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,800M Women,Silver
79462,Ingrid Mickler-Becker (-Inglau),F,29,177,66,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
79774,"Rodney ""Rod"" Milburn, Jr.",M,22,183,79,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,Gold
15669,"Bjrn Richard ""Ricky"" Bruch",M,26,198,140,Sweden,SWE,1972 Summer,1972,Summer,Munich,Athletics,Discus Throw Men,Bronze
86915,Wolfgang Nordwig,M,28,184,73,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Gold
87455,Hezekiah Munyoro Nyamau,M,29,170,68,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
90101,Robert Ouko,M,23,173,68,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
91875,Alan Peter Pascoe,M,24,185,74,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
93833,Mary Elizabeth Peters,F,33,173,71,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Pentathlon,Gold
94794,Paola Pigni (-Cacchi),F,26,168,55,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",Bronze
95876,Burglinde Pollak (-Grimm),F,21,179,78,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Pentathlon,Bronze
97270,Nlson Prudncio,M,28,182,71,Brazil,BRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,Bronze
25157,Ludvk Dank,M,35,193,123,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Discus Throw Men,Gold
99753,Hans-Georg Reimann,M,31,180,65,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 20 kilometres Walk,Bronze
100268,Martin Edward Reynolds,M,23,185,77,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
100577,Karin Richert-Balzer,F,34,171,64,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,100M Women Hurdles,Bronze
100596,Annegret Richter (Irrgang-),F,21,167,53,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
101412,"Clarence Earl ""Arnie"" Robinson, Jr.",M,24,188,74,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,Bronze
102283,Fulgencia Romay Martnez,F,28,165,58,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
102599,"Heidemarie ""Heide"" Rosendahl (-Ecker)",F,25,174,69,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
102599,"Heidemarie ""Heide"" Rosendahl (-Ecker)",F,25,174,69,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Gold
102599,"Heidemarie ""Heide"" Rosendahl (-Ecker)",F,25,174,69,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Pentathlon,Silver
103232,Anette Rckes (-Vater-Hlsdnker),F,20,177,64,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
110584,L. Jay Silvester,M,34,191,114,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Discus Throw Men,Silver
104098,Jochen Sachse,M,23,193,112,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,Silver
105429,Viktor Saneyev,M,26,188,78,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,Gold
105434,Julius Sang,M,26,175,69,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,Bronze
105434,Julius Sang,M,26,175,69,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
107077,"William David ""Bill"" Schmidt",M,24,183,100,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Bronze
107109,"Kathryn Joan ""Kate"" Schmidt",F,18,186,80,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Javelin Throw,Bronze
108072,"Robert Lloyd ""Bob"" Seagren",M,25,183,80,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Silver
108321,Helga Seidler (Fischer-),F,23,166,55,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
109997,Frank Charles Shorter,M,24,178,61,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Gold
110477,Juris Silovs,M,21,177,80,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
78496,Faina Grigoryevna Melnik (-Veleva),F,27,174,88,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Discus Throw Women,Gold
112880,Veniamin Vasilyevich Soldatenko,M,33,175,63,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Silver
78737,Argentina Menis,F,24,171,85,Romania,ROU,1972 Summer,1972,Summer,Munich,Athletics,Discus Throw Women,Silver
114573,Renate Stecher (Meiner-),F,22,170,71,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,Gold
114573,Renate Stecher (Meiner-),F,22,170,71,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
115148,Ian Stewart,M,23,178,65,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",Bronze
115348,Vasilka Rafailova Stoeva (Malusheva-),F,32,174,105,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Discus Throw Women,Bronze
56308,Stefan Junge,M,21,195,85,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,High Jump Men,Silver
115886,Brbel Struppert (Schrickel-),F,21,158,50,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
116626,Eva uranov (Kucmanov-),F,26,172,58,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Bronze
117509,Irena Szewiska-Kirszenstein,F,26,176,60,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 200 metres,Bronze
115470,Dwight Edwin Stones,M,18,197,81,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,High Jump Men,Bronze
118633,Jri Tarmak,M,26,193,75,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,High Jump Men,Gold
118937,Robert James Taylor,M,23,183,80,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
120441,Gerald Alexander Tinker,M,21,180,76,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
120703,Jacqueline Todten-Hein,F,18,171,64,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Javelin Throw,Silver
121502,Cheryl Renee Toussaint (-Eason),F,19,170,54,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
123885,Carmen Laura Valds Capote,F,17,167,54,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
125359,Pekka Antero Vasala,M,24,184,64,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",Gold
125730,Daniel Roger Vlasquez,M,28,175,70,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
126777,Lasse Artturi Virn,M,23,180,60,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",Gold
12039,Yordanka Blagoeva Ivanova,F,25,175,64,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,High Jump Women,Silver
130657,"Randel Lavelle ""Randy"" Williams",M,19,178,69,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,Gold
131283,Mamo Wolde,M,40,170,54,Ethiopia,ETH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Bronze
131336,Klaus Wolfermann,M,26,176,88,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Gold
131541,George Roger Woods,M,29,188,136,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,Silver
44045,Ilona Maria Gusenbauer (Majdan-),F,24,181,67,Austria,AUT,1972 Summer,1972,Summer,Munich,Athletics,High Jump Women,Bronze
131847,Gerhard Wucherer,M,24,173,70,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
79251,Ulrike Meyfarth (-Nasse),F,16,188,70,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,High Jump Women,Gold
133104,Diana Khristova Yorgova (-Prodanova),F,30,167,52,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Silver
133222,"Lawrence Dean ""Larry"" Young",M,29,178,67,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Bronze
134243,Monika Zehrt (-Landgraf),F,19,168,56,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,Gold
134243,Monika Zehrt (-Landgraf),F,19,168,56,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29,165,58,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
1734,Aleksandr Timofeyevich Aksinin,M,21,173,67,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
2619,Lidiya Nikolayevna Alfeyeva,F,30,170,62,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Long Jump,Bronze
4390,Tatyana Mikhaylovna Anisimova (Poluboyarova-),F,26,172,65,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,100M Women Hurdles,Silver
4391,Vera Vasilyevna Anisimova (Mikheyeva-),F,24,167,52,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
6123,Mykola Viktorovych Avilov,M,27,191,89,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,Bronze
8385,Aleksandr Georgiyevich Baryshnikov,M,27,198,130,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Shot Put,Bronze
8789,Frank Baumgartl,M,21,176,61,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
8828,Daniel Bautista Rocha,M,23,170,68,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 20 kilometres Walk,Gold
9210,Marion Becker (Steiner-),F,26,167,63,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Javelin Throw,Silver
10966,Nadezhda Viktorovna Besfamilnaya,F,25,166,55,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
11143,Udo Beyer,M,20,195,135,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Shot Put,Gold
36415,Brendan Foster,M,28,178,68,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Athletics,10000M Men,Bronze
12600,Carla Bodendorf (Rietig-),F,22,164,58,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
12629,Christine Bodner-Laser,F,25,179,68,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Pentathlon,Silver
13127,Anatoliy Pavlovych Bondarchuk,M,36,183,113,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Hammer Throw,Bronze
71298,Carlos Alberto de Sousa Lopes,M,29,167,55,Portugal,POR,1976 Summer,1976,Summer,Montreal,Athletics,10000M Men,Silver
13691,Valeriy Pylypovych Borzov,M,26,183,80,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
14889,Christina Brehmer-Lathan,F,18,169,57,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 400 metres,Silver
14889,Christina Brehmer-Lathan,F,18,169,57,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
15473,"Benjamin Gene ""Benny"" Brown",M,22,180,74,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
15896,Rosalyn Evette Bryant (-Clark),F,20,165,57,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
16973,James Aaron Butts,M,26,188,82,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,Silver
18740,Alejandro Francisco Casaas Ramrez,M,22,188,79,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 110 metres Hurdles,Silver
20892,Nadezhda Vladimirovna Chizhova,F,30,174,90,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Shot Put,Silver
21550,Hannes Waldemar Cierpinski,M,25,170,59,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,Gold
126777,Lasse Artturi Virn,M,26,180,60,Finland,FIN,1976 Summer,1976,Summer,Montreal,Athletics,10000M Men,Gold
25546,"Wilbur D. ""Willie"" Davenport",M,33,186,84,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 110 metres Hurdles,Bronze
26509,Joo Carlos de Oliveira,M,22,186,76,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,Bronze
30135,Guy Drut,M,25,188,74,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 110 metres Hurdles,Gold
31337,Brbel Eckert-Wckel,F,21,174,62,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 200 metres,Gold
31337,Brbel Eckert-Wckel,F,21,174,62,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
33438,Dwayne Eugene Evans,M,17,183,66,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,Bronze
35141,Helena Fibingerov (-mdov),F,27,179,88,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Shot Put,Bronze
13691,Valeriy Pylypovych Borzov,M,26,183,80,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,100M Men,Bronze
